"","Intercept::Est","Intercept::SE","Intercept::t.val","Experiment2:Est","Experiment2:SE","Experiment2:t.val","Experiment3:Est","Experiment3:SE","Experiment3:t.val","GroupsDY:Est","GroupsDY:SE","GroupsDY:t.val","(Intercept):pval","Experiment2:pval","Experiment3:pval","GroupsDY:pval","(Intercept):pval.padj","Experiment2:pval.padj","Experiment3:pval.padj","GroupsDY:pval.padj","Pathway"
"PWY-6151: S-adenosyl-L-methionine salvage I",-8.59265619993454,0.900263388164589,-10.0230328044309,2.86512644158253,1.15729983360439,2.61321912880548,18.2416635671665,1.06456101293763,18.1580789703222,-0.227750546926969,0.911635587024214,-0.291401975681142,1.80872501656659e-07,0.123124176028731,6.63664698510152e-12,0.651614643736961,5.33531857157665e-05,0.760125046661794,2.15342933268211e-09,1,"PWY-6151: S-adenosyl-L-methionine salvage I"
"PWY-6163: chorismate biosynthesis from 3-dehydroquinate",8.98256635160009,0.251498109496827,35.7526868679118,2.75155007060295,0.323303962039257,8.52047336121069,1.47370686395093,0.297396390564861,4.9602769778937,-0.353447308902995,0.254675053657412,-1.38863064058502,1.72658801382394e-23,7.16200533906285e-09,4.38314540410696e-05,0.183395349839582,5.96801728810878e-21,2.36987198621526e-06,0.0118827627181847,1,"PWY-6163: chorismate biosynthesis from 3-dehydroquinate"
"PWY-6168: flavin biosynthesis III (fungi)",7.71506020249124,0.709793471463727,11.9944429138861,3.27794499011258,0.912448375906048,3.97499016149004,-15.1962298469,0.839330430284918,-19.7944366575805,-0.619525700333834,0.71875963915739,-0.8948312921598,2.96578201013083e-07,0.00659642712603281,7.6090661549344e-12,0.456905616134243,7.71394208491629e-05,0.441905719016983,2.486646574415e-09,1,"PWY-6168: flavin biosynthesis III (fungi)"
"PWY-621: sucrose degradation III (sucrose invertase)",2.18463990000087,1.62274335818027,1.3787837401482,0.52775366777897,2.0860568619073,0.279196119505094,5.62285917642046,1.91889322150949,2.96436971032859,0.294287516045671,1.64324198159423,0.175684764509753,0.197132004876304,0.761410272296093,0.00818980326325179,0.846947878597421,1,1,0.913167950678878,1,"PWY-621: sucrose degradation III (sucrose invertase)"
"PWY-6263: superpathway of menaquinol-8 biosynthesis II",-6.09849497513132,1.52294214051113,-4.04249694572984,0.749378061565606,1.95776114965194,0.365322587698195,-1.50963506420597,1.8008783307886,-0.862866269793696,-0.792079600579568,1.54218006699052,-0.51753475635434,0.00218114279754593,0.674821842128863,0.463165643691605,0.618594977575701,0.239286639114224,1,1,1,"PWY-6263: superpathway of menaquinol-8 biosynthesis II"
"PWY-6270: isoprene biosynthesis I",-8.15620796583841,1.43732385873076,-5.73975291312452,1.48096191585109,1.84769777868676,0.81026993050473,14.3844694814189,1.69963475476812,8.60117364032481,1.99785551964181,1.45548024825193,1.39729930326033,3.06885699397682e-05,0.474639965125977,5.87166375724308e-08,0.25111157284812,0.00812679336004862,1,1.77687222430763e-05,1,"PWY-6270: isoprene biosynthesis I"
"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis",9.50638706102045,0.227165992530129,41.9010604208579,3.08369817241003,0.292024721666934,10.5748318639352,1.58908577791159,0.26862367424037,5.92323371606275,-0.40560484742419,0.230035571450209,-1.76455107089886,3.23152393429688e-25,9.75979495570684e-11,3.83170939849761e-06,0.095021992820594,1.18026393858605e-22,3.51332019305291e-08,0.00110957636296303,1,"PWY-6277: superpathway of 5-aminoimidazole ribonucleotide biosynthesis"
"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)",2.07446721862654,1.39877717060566,1.5339861258507,-7.75930448262216,1.79814552948987,-4.40942473397257,4.46278050199941,1.65405331505246,2.75055556390523,0.275969408002136,1.41644663529073,0.20354682053613,0.166151194951777,0.00156308027100056,0.0167922985241005,0.774376531053328,1,0.199774710843006,0.95173105184913,1,"PWY-6282: palmitoleate biosynthesis I (from (5Z)-dodec-5-enoate)"
"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)",-9.16241707072443,1.305535051053,-7.16925328746004,3.20581340045461,1.67828161981425,1.97719465280344,15.6282066031985,1.54379455462257,10.3898602379617,0.731991152260053,1.32202667385358,0.56487505508799,3.07240614293505e-06,0.15068047870181,1.28867657164175e-08,0.596248245684936,0.000843636614765332,0.946662978367109,3.93167219791579e-06,1,"PWY-6284: superpathway of unsaturated fatty acids biosynthesis (E. coli)"
"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)",-8.60483540648957,1.97885815170305,-4.38939995324679,3.1726088155235,2.54384687836928,1.26619829418888,10.5568802605102,2.33999878938957,4.57805590312782,-0.324431284690924,2.00385524556692,-0.164425632139762,0.000594256233767059,0.28409694379949,0.000494314154244987,0.768920515305289,0.133172353840701,1,0.108351842173509,1,"PWY-6285: superpathway of fatty acids biosynthesis (E. coli)"
"PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)",-9.01765237950797,1.33065549904975,-6.92490062638397,3.19630026977107,1.71057426957532,1.92334166740501,15.3365683621978,1.57349947200168,10.0066253120147,0.690460142892353,1.34746444535123,0.52308713389246,4.86244859945056e-06,0.154305380320835,2.95017374047959e-07,0.613588006428537,0.00133686702231051,0.9611909612093,8.10538307573145e-05,1,"PWY-6292: superpathway of L-cysteine biosynthesis (mammalian)"
"PWY-6305: putrescine biosynthesis IV",-0.137406969804988,2.06820865200628,-0.0447541890642464,2.32337454690846,2.65870806287686,0.882252853255315,-7.01998157180483,2.44565571197442,-2.90014788621357,-1.85462536858381,2.09433442851016,-0.897910270827472,0.877330094010679,0.409453635973778,0.0138978331266512,0.414409744423854,1,1,0.873025872691037,1,"PWY-6305: putrescine biosynthesis IV"
"PWY-6305: superpathway of putrescine biosynthesis",-8.10708488165923,1.33625735511743,-6.2454021115732,3.08571973603202,1.71777552554133,1.86274587315635,12.9923230442985,1.58012366404164,8.49788458427534,-1.10916311777964,1.35313706451116,-0.827823939593304,0.000113141484487217,0.160742142103237,6.74077830510517e-06,0.478659596563129,0.0229591526244334,0.972741721558328,0.00174119023005062,1,"PWY-6305: superpathway of putrescine biosynthesis"
"PWY-6317: D-galactose degradation I (Leloir pathway)",-8.65745141378742,0.944799018443174,-9.59716956289374,2.82101371518545,1.21455094276696,2.45737197687732,18.3856470104929,1.11722437379899,17.4480556012747,-0.252224927494424,0.956733794933439,-0.31992248846251,2.88274105456413e-07,0.146240062234436,1.79798668425363e-11,0.648584330222615,8.32719842507861e-05,0.778299668060576,5.76961585470614e-09,1,"PWY-6317: D-galactose degradation I (Leloir pathway)"
"PWY-6317: galactose degradation I (Leloir pathway)",8.41887431917769,0.698913244972897,13.385429035268,3.08620492346473,0.898461708811782,3.81959892666712,-16.2544583142335,0.826464567820286,-21.5703723220497,-0.160876390365054,0.707741972778503,-0.260887621720876,2.15922747580687e-06,0.00897678013752388,6.92053706008444e-11,0.658871889436224,0.000527620559430735,0.47379956414571,2.20417885367363e-08,1,"PWY-6317: galactose degradation I (Leloir pathway)"
"PWY-6353: purine nucleotides degradation II (aerobic)",4.23169846162351,2.09988557137562,2.0415023678549,-3.51724596521792,2.69942913850561,-1.29853666343516,-3.56396272278751,2.4831136535212,-1.43309115949937,2.18604740482131,2.12641149324925,1.02387098302373,0.0605062693188996,0.214944994399443,0.16710769938346,0.327497676413658,1,1,1,1,"PWY-6353: purine nucleotides degradation II (aerobic)"
"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)",9.25750877927418,0.233151470384236,39.7491834943157,3.0071135124276,0.299719128232465,10.0462061778619,1.28076067375661,0.275701498853759,4.6511526651386,-0.474842968053979,0.23609665833754,-2.01203598382844,1.16102633309669e-24,2.77864114205801e-10,0.000101854685640207,0.0584223503809343,4.19407041615702e-22,9.83357439106402e-08,0.0270971462327025,1,"PWY-6385: peptidoglycan biosynthesis III (mycobacteria)"
"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)",9.23955846403895,0.247846328608058,37.314299725695,3.2992093946821,0.318609552080469,10.3667052537629,1.33209045642956,0.293078161463153,4.5501952875058,-0.505235110198179,0.250977143181452,-2.0137444915445,5.55734122905876e-24,1.38612224432602e-10,0.000130314896493044,0.0577353962415506,1.97679648236276e-21,4.95858957863609e-08,0.0344171387464768,1,"PWY-6386: UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)"
"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)",9.34935350300432,0.258484486575703,36.2004844300982,3.1811232009926,0.332285037063717,9.58313951411724,1.59785263458369,0.305657778018388,5.23243859793876,-0.483668918230964,0.261749683208279,-1.84827039802654,1.18249336972502e-23,6.82082178316162e-10,2.15104862425288e-05,0.0796393149613132,4.12912024273164e-21,2.34448316150195e-07,0.00594371575873586,1,"PWY-6387: UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)"
"PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)",-8.22615655312563,1.83444492388189,-4.51924015215464,1.04241699146201,2.35820186966973,0.441376916237076,1.32333704870339,2.1692302186446,0.617331520596391,3.10291822878405,1.8576177783439,1.70417551660179,0.000375133204564433,0.635107050053657,0.570794150147966,0.163514327623259,0.0939504281391132,1,1,0.993229538188665,"PWY-6470: peptidoglycan biosynthesis V (&beta;-lactam resistance)"
"PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)",-6.9224557379938,1.6057889566082,-4.34260484646634,0.623261466648715,2.06426176685382,0.284021804945335,-1.54544824578544,1.89884465000409,-0.84471215953284,1.28897976502785,1.62607341067043,0.808102872147626,0.000725499145361809,0.694535918162458,0.483120612495196,0.476835503977871,0.141507913928065,1,1,1,"PWY-6471: peptidoglycan biosynthesis IV (Enterococcus faecium)"
"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation",5.11898443218345,1.50762480232594,3.45392916594586,0.00724777541379115,1.93807052003617,0.0352410054979001,-1.37993046305012,1.78276558593158,-0.774551819294419,-0.554303049855117,1.52666923896876,-0.358978808217015,0.003421711060326,0.893406121221524,0.448222735246112,0.725015310490834,0.505392122197452,1,1,1,"PWY-6507: 4-deoxy-L-threo-hex-4-enopyranuronate degradation"
"PWY-6519: 8-amino-7-oxononanoate biosynthesis I",2.79352573466092,1.50239733906019,1.9088294522932,-7.87672072899248,1.9313505506948,-4.16515632919308,-8.65032524256157,1.77658411319545,-4.9476461029819,-0.781540764257779,1.52137574197047,-0.502505081996564,0.0944664326238146,0.00160067011574958,0.000236158002892888,0.620740112008674,0.998244777267096,0.279844549184378,0.062263994332245,1,"PWY-6519: 8-amino-7-oxononanoate biosynthesis I"
"PWY-6527: stachyose degradation",8.77056852902631,0.249189732164947,35.2399435676286,3.38526750645161,0.320336514137675,10.5828973237135,1.53895553732209,0.294666735507269,5.2296827122374,-0.288362712699778,0.252337516719125,-1.14344239303934,2.62126227534454e-23,9.50566365056661e-11,2.27626738157264e-05,0.270592954458807,8.98745269168542e-21,3.42060490931447e-08,0.00626536576956379,1,"PWY-6527: stachyose degradation"
"PWY-6531: mannitol cycle",-6.1069606336092,1.47797080313681,-4.18394466227106,0.410891399706865,1.89994993357396,0.206874783135271,-1.97611076083247,1.7476997465012,-1.15929273017699,0.203970265995091,1.4966406480988,0.146608886452133,0.0016456204456688,0.719858416338813,0.34547494163644,0.755441538632938,0.212948193243655,1,1,1,"PWY-6531: mannitol cycle"
"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III",7.21436463341324,1.18487198896218,6.25739112846931,-10.6367657581861,1.52316774590164,-7.09707793927251,-14.5444072749815,1.40111054315183,-10.6145789025334,-1.33908066212954,1.19983938634701,-1.15103796176638,6.33524150058485e-05,1.37744345136623e-06,8.17869467290011e-09,0.335154519196659,0.0146953522597997,0.000471981414628076,2.50582063409006e-06,1,"PWY-6545: pyrimidine deoxyribonucleotides de novo biosynthesis III"
"PWY-6549: L-glutamine biosynthesis III",4.26833717791326,1.71404386996878,2.53604942797853,-0.362394023457329,2.20342481054316,-0.147761388175692,-2.03838164800803,2.02685603171492,-1.00406957912808,1.47090010978122,1.73569580872322,0.845633360277338,0.0246077543118666,0.858853540184432,0.328410084153527,0.413256067622356,0.985237027279768,1,1,1,"PWY-6549: L-glutamine biosynthesis III"
"PWY-6588: pyruvate fermentation to acetone",-4.24588614423696,1.80676434310781,-2.34500157515872,-0.130415747136132,2.32261813723645,-0.06168320651001,-4.00317177874818,2.13649794551769,-1.91068670033851,0.788597963592705,1.82958753426766,0.436340451581032,0.0401759253078826,0.835218199986375,0.116348465866827,0.656774811821634,0.978462983755727,1,0.993660439608689,1,"PWY-6588: pyruvate fermentation to acetone"
"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation",5.12998758442513,1.86543891949175,2.78106408542707,-2.10337048649207,2.39804503827303,-0.864668042694529,-8.74592826071884,2.20588060318227,-3.9862648035198,-0.554402177578297,1.88900329257616,-0.295538757404357,0.0135132428685274,0.40744629059785,0.000726256752813544,0.752755515175881,0.952395410798217,1,0.194111881345395,1,"PWY-6590: superpathway of Clostridium acetobutylicum acidogenic fermentation"
"PWY-6595: superpathway of guanosine nucleotides degradation (plants)",3.44604114559354,1.28934773673921,2.7499776487491,3.68922415399427,1.65747262501547,2.26981991628755,-4.65730386158821,1.52465306342213,-3.06921809094079,2.49203097865159,1.30563488009544,1.90701946001582,0.0206562636881149,0.0384193938768366,0.00526189722098433,0.0684985946220096,0.881265226417006,1,0.986485036493143,1,"PWY-6595: superpathway of guanosine nucleotides degradation (plants)"
"PWY-6606: guanosine nucleotides degradation II",5.39040197188621,0.415874253630156,12.9670962140233,3.23115638198758,0.534611549079834,6.04669238082341,2.05628614753089,0.491771100013078,4.18347582241823,-0.425064883694537,0.421127610342265,-1.00986502559974,8.36073947158843e-13,2.40427881123963e-06,0.000309167341751458,0.324905076869569,2.54815246999481e-10,0.000769270825807903,0.080488341218514,1,"PWY-6606: guanosine nucleotides degradation II"
"PWY-6607: guanosine nucleotides degradation I",-10.0970703446731,1.518823640146,-6.75702974040181,3.17885469744008,1.95246676597497,1.65749635770664,8.41301291844623,1.79600820613604,4.78586893319689,2.63650051952162,1.53800954140058,1.75314149976395,9.74670653281461e-06,0.196626505023365,0.000927231897012171,0.155154468328302,0.00257421125610176,0.986004565918564,0.104420120701293,0.995077932790795,"PWY-6607: guanosine nucleotides degradation I"
"PWY-6608: guanosine nucleotides degradation III",6.11632479257517,0.311084057033876,19.6739938081811,3.35891331682542,0.399902442080056,8.40507758632976,2.48862608932726,0.367856744168947,6.76975535008749,-0.40562686320344,0.315013695632043,-1.28880834760689,4.81135987263386e-17,8.38661209301375e-09,4.06274624931275e-07,0.213906881327371,1.54197133773416e-14,2.77403688363196e-06,0.000122214549989314,1,"PWY-6608: guanosine nucleotides degradation III"
"PWY-6609: adenine and adenosine salvage III",9.80225341785429,0.19645511744332,49.9865839882886,3.17228366486884,0.252545508033389,12.5869690568673,0.857858813209495,0.232308079581713,3.70088532417739,-0.338661047707621,0.19893675414201,-1.70439148112049,4.00859736205819e-27,2.60164025484893e-12,0.00127986689665095,0.108532704034841,1.47912319400907e-24,9.54122327576301e-10,0.314404727096695,1,"PWY-6609: adenine and adenosine salvage III"
"PWY-6628: superpathway of L-phenylalanine biosynthesis",-4.75682398280206,1.87045175528124,-2.5408559855814,-1.13923559208324,2.40448910131206,-0.495364446651939,11.2014024010593,2.21180827903347,5.12523242892843,0.458550637842501,1.8940794509068,0.239518657475977,0.0231269406016387,0.632374804004642,0.000107688759704768,0.761746636730778,0.986519156281083,1,0.0260004039078179,1,"PWY-6628: superpathway of L-phenylalanine biosynthesis"
"PWY-6629: superpathway of L-tryptophan biosynthesis",-2.0175913014655,1.83935880135704,-1.07605490439651,-2.98932636044135,2.36451872055926,-1.28851824315897,-5.24763518633429,2.17504087633785,-2.46776197066136,-1.48041809915087,1.86259372831089,-0.80780206647508,0.32416023389777,0.272992858809079,0.0507050272851628,0.4699831663684,1,1,0.916893060197529,1,"PWY-6629: superpathway of L-tryptophan biosynthesis"
"PWY-6630: superpathway of L-tyrosine biosynthesis",-5.51545294014694,1.75880090086978,-3.13838992869966,-0.0737006001858621,2.26096053297207,-0.050108824331479,12.1462959528176,2.07978119870319,5.88808971330991,-0.202647584060213,1.78101821400517,-0.116211806215581,0.00737877303641861,0.815719515977495,1.20205473658882e-05,0.798790637333243,0.753817991514866,1,0.00326315537950042,1,"PWY-6630: superpathway of L-tyrosine biosynthesis"
"PWY-6700: queuosine biosynthesis",9.21579929776129,0.713980143280785,14.4272831619329,2.53530569870965,0.917830394836215,3.08165747457722,-16.9302684130859,0.844281167645781,-22.0994945871578,-0.280473451309594,0.722999197346468,-0.461155332449047,1.41329440723497e-07,0.0228782820541043,2.85457421589363e-12,0.609346594950683,3.66035482297887e-05,0.724733994765249,9.29096641635874e-10,1,"PWY-6700: queuosine biosynthesis"
"PWY-6700: queuosine biosynthesis I (de novo)",-8.57542530001836,0.910450578863062,-9.86297734741989,3.26208244575964,1.17039559452862,2.9250304517186,19.2081788398108,1.07660736091926,18.8126704313843,-0.304212006361731,0.921951463127388,-0.354681964217831,4.13613491378317e-05,0.0770389740843173,3.80774505606528e-10,0.639024312549228,0.00782469834761441,0.699747327721164,1.15766060776226e-07,1,"PWY-6700: queuosine biosynthesis I (de novo)"
"PWY-6703: preQ0 biosynthesis",8.26214224186642,0.338567700478425,24.4156547746542,2.06598127219677,0.435233009115627,4.74960537949701,1.90152774999966,0.400356139000715,4.75201670051635,-0.424151512426799,0.342844514650704,-1.23727070968513,2.23115740974496e-19,7.25909539013294e-05,7.04049914075517e-05,0.230955026493841,7.28046877808527e-17,0.0224451589761408,0.0188907874405385,1,"PWY-6703: preQ0 biosynthesis"
"PWY-6731: starch degradation III",-5.61471318066063,1.68845703201659,-3.35187375183506,-0.990221980635807,2.17053261066718,-0.465572445529467,8.27721677896448,1.99659960844329,4.20105123603201,1.60778426808418,1.70978575579505,0.957178307858709,0.00687834358576804,0.640549776457464,0.00134292469162346,0.404283704722527,0.576147965734107,1,0.158816860424709,1,"PWY-6731: starch degradation III"
"PWY-6737: starch degradation V",9.07417095967449,0.704871889599431,14.0183635506785,3.17453728992241,0.906121620928005,3.81643212089499,-16.9427471975302,0.83351066215529,-21.9395941835139,-0.142953141811198,0.713775887478791,-0.205036502663565,6.73608370243396e-07,0.00641996769229745,1.08533147746837e-11,0.699228967530945,0.000169174243656929,0.486027721463614,3.46339112944349e-09,1,"PWY-6737: starch degradation V"
"PWY-6749: CMP-legionaminate biosynthesis I",2.5568485295847,1.28063839812949,2.12056342095583,-8.50612084449565,1.646276661416,-5.39360015949429,-10.8422442463349,1.51435427480731,-7.4544098717225,0.723575242848798,1.29681552442638,0.587917101026615,0.0963345876265395,0.000384806985490035,7.55845166827869e-06,0.566141834636063,0.930636717293636,0.0892681642789725,0.00219317656225803,1,"PWY-6749: CMP-legionaminate biosynthesis I"
"PWY-6803: phosphatidylcholine acyl editing",-5.17112513639069,1.52307850103615,-3.41163384722029,0.114484435722415,1.95793644281056,0.0412382193812076,-2.13596910200874,1.80103957704224,-1.22663510397666,-1.29009355968111,1.54231815003255,-0.852876841203603,0.00514282599901906,0.803537996527684,0.329997402453562,0.461839550986847,0.54982181384449,1,1,1,"PWY-6803: phosphatidylcholine acyl editing"
"PWY-6823: molybdopterin biosynthesis",-8.49062966776703,0.932145537909262,-9.42600501121184,3.14797062097065,1.19828473544483,2.74642866561749,17.3889692182839,1.10226163930211,16.4396294117111,-0.593106111863592,0.943920474625091,-0.697415213319947,8.41383569968879e-08,0.0925732331452402,3.46094331189625e-12,0.530614538534849,2.55247859422859e-05,0.724723439000868,1.13093053154149e-09,1,"PWY-6823: molybdopterin biosynthesis"
"PWY-6859: all-trans-farnesol biosynthesis",-9.05516402616876,1.27784777348618,-7.27520817157998,3.19198696843393,1.64268927857025,2.01133636940992,14.2544379287484,1.51105436254155,9.72712527564924,0.663232165177553,1.29398964839019,0.52604558515974,5.49391728959722e-06,0.154098349905833,3.6385334563752e-07,0.615500278538932,0.00147252420946915,0.911638079008012,0.000102003670036455,1,"PWY-6859: all-trans-farnesol biosynthesis"
"PWY-6891: thiazole biosynthesis II (Bacillus)",-5.32334611618953,1.59189928052741,-3.36111907162907,-0.727006224098469,2.04640641471083,-0.372074265597994,-3.23009932474609,1.88242011488211,-1.77481832141749,0.87893069465705,1.61200827909455,0.552957650090543,0.00661707025115657,0.679063889081707,0.15688858846352,0.61032363154774,0.591072083342483,1,0.97997846090885,1,"PWY-6891: thiazole biosynthesis II (Bacillus)"
"PWY-6892: thiazole biosynthesis I (E. coli)",8.51320409131317,1.30948993460558,6.63758944664662,-2.57621361441203,1.68336567203441,-1.53431810165067,-15.4604512654385,1.54847120247489,-10.1677347110622,-2.32557557522922,1.32603151581035,-1.77926782252248,7.56996881907679e-06,0.143648693838035,1.11615169173102e-08,0.127677191131978,0.00190399797570816,1,3.39752234531504e-06,1,"PWY-6892: thiazole biosynthesis I (E. coli)"
"PWY-6895: superpathway of thiamin diphosphate biosynthesis II",-4.58586631975733,1.74817350916072,-2.61658566920806,-1.5408204569294,2.24729888814875,-0.70527023357294,-3.94612436878216,2.06721431324343,-1.94364188442531,1.12134449714251,1.77025657623716,0.63264116625402,0.027770889065735,0.528371996095563,0.116753662850268,0.5668187558808,0.920818438357198,1,0.987630482030207,1,"PWY-6895: superpathway of thiamin diphosphate biosynthesis II"
"PWY-6897: thiamin salvage II",6.67075422183598,0.720703903407101,10.0226020920915,2.84341138695061,0.926473872486956,3.32512419278145,-14.4673523569792,0.8522320106823,-18.1791882947431,-0.301650435072088,0.729807892546505,-0.441670335813192,1.05875685325483e-05,0.0130616013471495,1.37940773387024e-10,0.613044159415917,0.0025303917546402,0.625023623250525,4.39211303993048e-08,1,"PWY-6897: thiamin salvage II"
"PWY-6897: thiamine diphosphate salvage II",-8.50863172294727,0.904288259199638,-9.88239695041303,2.98243427515794,1.16247385560771,2.75887471837886,17.8213520305583,1.06932042095349,17.6563601027496,-0.225383874525642,0.915711300550912,-0.303014888216509,3.45037781568358e-07,0.11568561671851,1.24307793421178e-11,0.656850612418202,9.68770104739503e-05,0.709560612559761,4.02068851063153e-09,0.999360206091141,"PWY-6897: thiamine diphosphate salvage II"
"PWY-6901: superpathway of glucose and xylose degradation",4.43860269688362,2.37651499492106,1.88846849919457,-1.74788594020877,3.05503971875136,-0.570239779999575,-3.48498656831184,2.81022781056615,-1.24341679987009,1.71280982645232,2.40653532171701,0.71157926824293,0.0829549835440619,0.583703776654928,0.234896675327393,0.494216172358293,1,1,1,1,"PWY-6901: superpathway of glucose and xylose degradation"
"PWY-6902: chitin degradation II (Vibrio)",-9.14509387379451,1.27846562996394,-7.31918389725848,3.27784421858304,1.64348354079207,2.04320158416537,15.2262887854456,1.51178497752209,10.3725002212503,0.807674599678544,1.29461530968022,0.629538939142762,6.72866788746854e-06,0.125987150489255,7.97000509307849e-08,0.559135802279624,0.00175661712234555,0.934143231329827,2.26819878412239e-05,1,"PWY-6902: chitin degradation II (Vibrio)"
"PWY-6936: seleno-amino acid biosynthesis",6.27255705682141,0.766513280883859,8.71994197577541,4.25723383113815,0.985362399587294,4.60805306042369,-13.7751259067556,0.906401576977918,-16.0016363773377,-0.709915617029448,0.776195937730013,-0.962776684164007,5.79421171946676e-06,0.00185924634107854,2.20769600517423e-11,0.440349346587692,0.00145320586485278,0.21242048633964,7.16155570262833e-09,1,"PWY-6936: seleno-amino acid biosynthesis"
"PWY-6936: seleno-amino acid biosynthesis (plants)",-8.97679198091343,1.30413934162081,-6.98548063718863,2.82449892994753,1.67648741790084,1.70260931932221,15.1888256751184,1.54214412890669,10.043722278815,0.685746409653346,1.32061333370863,0.528228190636937,4.06259220059497e-06,0.199423385916756,1.41150596641379e-08,0.600302013348582,0.00110147270658133,0.995044368036392,4.28575513856296e-06,1,"PWY-6936: seleno-amino acid biosynthesis (plants)"
"PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis",-6.057394554207,1.48834287407398,-4.09833675974629,0.306157587877971,1.91328336035498,0.15505435326005,-1.90585323011258,1.759964715274,-1.12035358123248,0.107087059726861,1.50714373986258,0.0728345679669626,0.0011389744596142,0.762212050948704,0.354916822559824,0.778682158548112,0.203984505840736,1,0.998554189473735,1,"PWY-6953: dTDP-3-acetamido-3,6-dideoxy-&alpha;-D-galactose biosynthesis"
"PWY-6961: L-ascorbate degradation II (bacterial, aerobic)",-8.94208942031422,1.30290738280531,-7.0986691019315,3.08050030877197,1.6749037194511,1.91817545267652,1.72233875793711,1.54068733821435,1.20625742224125,0.502298840406605,1.31936581269119,0.442510998386075,1.56515314386971e-05,0.176610415392404,0.365841816694863,0.619158096219565,0.00408824407392059,0.948197448837669,0.985542970197194,1,"PWY-6961: L-ascorbate degradation II (bacterial, aerobic)"
"PWY-6969: TCA cycle V (2-oxoglutarate synthase)",-9.18214000319339,1.48451676032752,-6.29642473531687,3.17518073591653,1.90836484332947,1.70628003340125,11.3722909880819,1.75544033765397,6.63354792042141,0.81543622191893,1.50326929434238,0.541615043013157,1.84896738398502e-05,0.199228427502663,4.57277504547577e-05,0.601075646650341,0.00485358670437412,0.988237149938903,0.0100507749468524,1,"PWY-6969: TCA cycle V (2-oxoglutarate synthase)"
"PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)",-6.19177522638813,1.60319965608638,-3.86979312758108,0.724529219828495,2.06093318868165,0.340273196060621,-1.5631499069024,1.89578280341281,-0.855181211956221,-0.352286864623578,1.62345140189809,-0.228561241035648,0.00217304773016878,0.67628480706368,0.459449471568636,0.716329826632014,0.275829683297843,1,1,1,"PWY-6969: TCA cycle V (2-oxoglutarate:ferredoxin oxidoreductase)"
"PWY-7013: L-1,2-propanediol degradation",-6.14436411608668,1.49607698067073,-4.15062108016231,0.579640159641886,1.92322565101699,0.286326883233572,-1.86267518855257,1.769110292514,-1.0927619187966,0.0448831989036828,1.51497554431018,0.0473927511424609,0.00174971064310586,0.694213080755648,0.375693934084588,0.800418303660248,0.176674207389124,1,0.998641541619888,1,"PWY-7013: L-1,2-propanediol degradation"
"PWY-702: L-methionine biosynthesis II",-9.0189336537268,1.16736797494524,-7.96235542719943,3.08320961679323,1.50066611718328,2.15771745532935,12.8750760341961,1.38041205520117,9.67025242813387,0.534694413992985,1.18211426023015,0.455208340410116,1.12938574735495e-06,0.14398725376134,5.50946059483626e-08,0.628121058806636,0.000317590981687762,0.91124691566039,1.65496653346979e-05,1,"PWY-702: L-methionine biosynthesis II"
"PWY-7046: 4-coumarate degradation (anaerobic)",-7.36818021367773,1.31976317526747,-5.69604210299671,2.10931203274714,1.69657205126175,1.28486121239583,-0.0366665523253617,1.56061930449587,-0.032322683580865,-0.971350733327949,1.33643452886694,-0.754413698774649,8.5955408076514e-05,0.309214372997549,0.766785973381719,0.530498592284335,0.0219370116890004,1,1,1,"PWY-7046: 4-coumarate degradation (anaerobic)"
"PWY-7094: fatty acid salvage",-7.95519252434635,1.33145926671551,-6.08615207078125,2.24678657775457,1.71160752295213,1.35369034521393,-0.0934953332340675,1.57444992687042,-0.0523344690971322,0.263321882385515,1.34827836627419,0.200098202432966,3.81497482983221e-05,0.292930672258618,0.768848476697758,0.711255700266477,0.0099610909056866,0.995433335770365,1,1,"PWY-7094: fatty acid salvage"
