feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
FUCCAT.PWY..fucose.degradation	Experiment	2	-0.688103177644669	0.626109517061862	30	21	0.281834847809442	0.489827918296427
GLUTORN.PWY..L.ornithine.biosynthesis	Groups	DY	0.16516519103436	0.150436526880575	30	19	0.282309423878371	0.489827918296427
PWY.1042..glycolysis.IV..plant.cytosol.	Groups	DY	-0.0701598441874045	0.0642281106300101	30	19	0.284696266817088	0.493049400632946
FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation	Experiment	2	-0.545779815821431	0.506560065644178	30	12	0.291186540542337	0.503352198335266
FERMENTATION.PWY..mixed.acid.fermentation	Groups	DY	0.408985731529847	0.380348529111092	30	27	0.292121711915629	0.503885006185892
TRNA.CHARGING.PWY..tRNA.charging	Groups	DY	-0.0989170123141427	0.0920798287357727	30	30	0.292578390688583	0.503885006185892
DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	Experiment	3	-0.730533838361181	0.682604061533206	30	23	0.294357112007122	0.503896963211872
GLUCOSE1PMETAB.PWY..glucose.and.glucose.1.phosphate.degradation	Groups	DY	0.235910779579688	0.220870434436999	30	8	0.295294456935989	0.503896963211872
PWY.5345..superpathway.of.L.methionine.biosynthesis..by.sulfhydrylation.	Experiment	3	0.762399075770959	0.713051588896048	30	16	0.294803360956431	0.503896963211872
RIBOSYN2.PWY..flavin.biosynthesis.I..bacteria.and.plants.	Experiment	2	-0.640373835554601	0.597554014379718	30	26	0.293720649508855	0.503896963211872
SULFATE.CYS.PWY..superpathway.of.sulfate.assimilation.and.cysteine.biosynthesis	Groups	DY	0.538323118897857	0.503119637082858	30	13	0.294465612193823	0.503896963211872
PWY.702..L.methionine.biosynthesis.II	Groups	DY	0.322639625302737	0.309288319668595	30	10	0.306473461393971	0.52201523644028
PWY.4981..L.proline.biosynthesis.II..from.arginine.	Experiment	2	-0.21344754095016	0.206153498833864	30	19	0.31002531916361	0.526137859164521
PWY.6124..inosine.5..phosphate.biosynthesis.II	Experiment	2	0.208992485249183	0.201832617306004	30	30	0.309982873230839	0.526137859164521
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	Experiment	3	-0.442584549496722	0.429151183027801	30	9	0.311897685912456	0.528351271217821
PWY0.1296..purine.ribonucleosides.degradation	Groups	DY	0.214063184563943	0.207887104021178	30	30	0.312631139690143	0.528630836203332
PWY.6123..inosine.5..phosphate.biosynthesis.I	Experiment	2	0.196034202264496	0.190649422715313	30	30	0.313306298326176	0.528810993545088
COA.PWY..coenzyme.A.biosynthesis.I	Groups	DY	-0.0822659314069318	0.0802841426200736	30	19	0.314951717270402	0.530625175836004
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	Groups	DY	0.475537736222593	0.464760914065412	30	26	0.315645379917944	0.530832194075386
PWY.5121..superpathway.of.geranylgeranyl.diphosphate.biosynthesis.II..via.MEP.	Groups	DY	0.417310637841088	0.410110218913107	30	10	0.318264279128599	0.534270360270031
PPGPPMET.PWY..ppGpp.biosynthesis	Experiment	2	-0.551560875143615	0.543614560188031	30	7	0.319637569837673	0.535214735116173
PWY.6121..5.aminoimidazole.ribonucleotide.biosynthesis.I	Experiment	2	0.149562918515401	0.147513876090754	30	30	0.319977841639346	0.535214735116173
PWY.6168..flavin.biosynthesis.III..fungi.	Groups	DY	-0.138283355677593	0.136778407089228	30	19	0.32133180688853	0.535611542869668
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	Groups	DY	0.289137850951045	0.286012298572251	30	30	0.321366925721801	0.535611542869668
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	Experiment	2	0.36816578869613	0.365717838841231	30	30	0.323359678045314	0.537968695138001
HSERMETANA.PWY..L.methionine.biosynthesis.III	Groups	DY	-0.257350586530452	0.256095964448766	30	30	0.324206745600891	0.538414773944337
VALSYN.PWY..L.valine.biosynthesis	Experiment	2	0.126517496280323	0.126515650838952	30	30	0.326520096820264	0.541290000076373
NONMEVIPP.PWY..methylerythritol.phosphate.pathway.I	Groups	DY	0.130069793270376	0.131076505112887	30	13	0.330187516732299	0.54639571274206
COMPLETE.ARO.PWY..superpathway.of.aromatic.amino.acid.biosynthesis	Experiment	2	-0.140127642418068	0.142467404765088	30	30	0.33438849204749	0.55236464938573
PWY.4984..urea.cycle	Groups	DY	0.652432484565159	0.665042203707675	30	21	0.335614645664072	0.553407128488629
PWY.6305..putrescine.biosynthesis.IV	Groups	DY	-0.561259426628124	0.573038681688208	30	11	0.336386893150054	0.553698779875311
CITRULBIO.PWY..L.citrulline.biosynthesis	Groups	DY	0.643658120879801	0.661710698904496	30	21	0.339656666137746	0.557281721362287
COA.PWY.1..coenzyme.A.biosynthesis.II..mammalian.	Groups	DY	-0.0679867751800136	0.0699091210498727	30	19	0.339762081733782	0.557281721362287
PWY.6897..thiamin.salvage.II	Experiment	2	-0.221856855119108	0.22851294392148	30	19	0.340557933545728	0.557603658798463
PWY.5136..fatty.acid..beta..oxidation.II..peroxisome.	Groups	DY	0.301982449279112	0.31513177300026	30	11	0.346751620179181	0.565752643450243
PWY.7328..superpathway.of.UDP.glucose.derived.O.antigen.building.blocks.biosynthesis	Experiment	2	-0.68636729391299	0.716163004420425	30	15	0.346691389603934	0.565752643450243
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis	Groups	DY	0.484464282959319	0.508560323007858	30	14	0.349555985420947	0.569329363295063
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	Groups	DY	0.346571959763788	0.368452453915077	30	29	0.355559806132978	0.578095488992429
PWY.241..C4.photosynthetic.carbon.assimilation.cycle..NADP.ME.type	Experiment	3	0.584069945400908	0.623210390982177	30	25	0.357282710010047	0.578872683465755
PWY.6143..CMP.pseudaminate.biosynthesis	Groups	DY	0.411033381504424	0.438447758250809	30	11	0.357142156770568	0.578872683465755
PWY.5030..L.histidine.degradation.III	Groups	DY	-0.331872080938409	0.355486186954477	30	16	0.359114147919665	0.580828100113545
PWY.4984..urea.cycle	Experiment	2	0.787095116046565	0.844255361073732	30	21	0.359761293449707	0.58086458838234
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	Groups	DY	-0.0925591660826048	0.100339905663445	30	19	0.364772184177395	0.58691718215394
PWY.6902..chitin.degradation.II..Vibrio.	Groups	DY	0.462116888548389	0.500609823738114	30	10	0.36443884038676	0.58691718215394
CITRULBIO.PWY..L.citrulline.biosynthesis	Experiment	2	0.772092130363871	0.8400260944575	30	21	0.366477224086649	0.587627273104455
KETOGLUCONMET.PWY..ketogluconate.metabolism	Experiment	2	0.417745747477597	0.454333842954061	30	8	0.366302784592141	0.587627273104455
PWY.6292..superpathway.of.L.cysteine.biosynthesis..mammalian.	Groups	DY	0.439591768199044	0.479279286839006	30	10	0.36747138030289	0.588207200829067
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	Groups	DY	-0.0816355340202418	0.0896196289148319	30	19	0.370710490452309	0.591356356982243
PWY.6629..superpathway.of.L.tryptophan.biosynthesis	Groups	DY	-0.208080895567221	0.22820789801577	30	5	0.370249019007355	0.591356356982243
PWY.4242..pantothenate.and.coenzyme.A.biosynthesis.III	Experiment	2	-0.101662304526883	0.113770000981837	30	19	0.379745097553939	0.602667134343283
PWY.6353..purine.nucleotides.degradation.II..aerobic.	Groups	DY	0.474875343716029	0.530808334136482	30	23	0.37919412524613	0.602667134343283
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	Experiment	2	0.418115789452143	0.467705994241255	30	30	0.379538166294377	0.602667134343283
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	Experiment	2	0.128698717861489	0.145901614976461	30	30	0.38580945780703	0.61124837437911
P562.PWY..myo.inositol.degradation.I	Groups	DY	0.387307678510304	0.4421864116709	30	14	0.38910920349126	0.614382952880936
PWY66.399..gluconeogenesis.III	Experiment	2	0.637149802669603	0.726823666211485	30	25	0.388719783393318	0.614382952880936
PWY.6595..superpathway.of.guanosine.nucleotides.degradation..plants.	Experiment	2	0.51408638054771	0.590002996997352	30	26	0.391549698963527	0.617188508535729
THRESYN.PWY..superpathway.of.L.threonine.biosynthesis	Experiment	2	-0.313315236122363	0.36308585388482	30	30	0.396069934493428	0.623257257324684
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation	Experiment	2	-0.670856731731976	0.780259841491901	30	27	0.397765493494524	0.624868089442412
PWY.5104..L.isoleucine.biosynthesis.IV	Groups	DY	-0.105346343882777	0.123466423768079	30	19	0.401319372748418	0.627272296900889
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	Experiment	3	0.380708710162846	0.445808560844815	30	4	0.400919574004244	0.627272296900889
PWY.6737..starch.degradation.V	Groups	DY	0.112104419763711	0.131041525048416	30	19	0.400096411641709	0.627272296900889
ARO.PWY..chorismate.biosynthesis.I	Experiment	2	-0.134531106314464	0.158319672976745	30	30	0.403224826469303	0.629193101705456
PWY.6549..L.glutamine.biosynthesis.III	Groups	DY	0.450533203968165	0.534679774302729	30	26	0.407124462273379	0.633153427950238
PWY.6628..superpathway.of.L.phenylalanine.biosynthesis	Experiment	2	-0.544292734480227	0.645605311565309	30	14	0.406876769736018	0.633153427950238
PYRIDOXSYN.PWY..pyridoxal.5..phosphate.biosynthesis.I	Experiment	2	-0.560112933538388	0.668975263461097	30	16	0.410071242536979	0.636671545174274
CALVIN.PWY..Calvin.Benson.Bassham.cycle	Groups	DY	0.125595886867534	0.150703719512745	30	30	0.412212383511953	0.638084936816285
GLUCONEO.PWY..gluconeogenesis.I	Groups	DY	-0.16673046940619	0.200362440863298	30	28	0.41290571584721	0.638084936816285
PWY.5367..petroselinate.biosynthesis	Groups	DY	0.410267385168817	0.493902319695943	30	10	0.413726039677656	0.638084936816285
PWY.7316..dTDP.N.acetylviosamine.biosynthesis	Groups	DY	-0.305702642415913	0.367503117160093	30	9	0.413076130261471	0.638084936816285
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronosides.degradation	Groups	DY	0.277525217366212	0.33608586342254	30	10	0.416455079219663	0.639317017410319
PWY.6936..seleno.amino.acid.biosynthesis..plants.	Groups	DY	0.407386244825722	0.493111501945864	30	10	0.416233628037751	0.639317017410319
PWY0.1297..superpathway.of.purine.deoxyribonucleosides.degradation	Groups	DY	0.551445089645837	0.668996611332693	30	19	0.417274655449531	0.639317017410319
THISYNARA.PWY..superpathway.of.thiamine.diphosphate.biosynthesis.III..eukaryotes.	Groups	DY	0.20003499440863	0.242658806545666	30	11	0.417241234036148	0.639317017410319
PWY.6122..5.aminoimidazole.ribonucleotide.biosynthesis.II	Groups	DY	-0.0786216767351248	0.0961885240730388	30	30	0.421143964798995	0.641361312489825
PWY.6277..superpathway.of.5.aminoimidazole.ribonucleotide.biosynthesis	Groups	DY	-0.0786216767351248	0.0961885240730388	30	30	0.421143964798995	0.641361312489825
PWY.6284..superpathway.of.unsaturated.fatty.acids.biosynthesis..E..coli.	Groups	DY	0.421586900871518	0.516035714434853	30	10	0.421367485947616	0.641361312489825
PWY.7242..D.fructuronate.degradation	Groups	DY	0.54580085117435	0.66695271193082	30	28	0.420594626229155	0.641361312489825
OANTIGEN.PWY..O.antigen.building.blocks.biosynthesis..E..coli.	Groups	DY	-0.234696199488787	0.288085582505338	30	30	0.422657937579335	0.641897725995527
P108.PWY..pyruvate.fermentation.to.propanoate.I	Groups	DY	-0.52508782830028	0.645159181884797	30	20	0.42310032907017	0.641897725995527
PWY.7282..4.amino.2.methyl.5.diphosphomethylpyrimidine.biosynthesis.II	Groups	DY	0.0864457805559622	0.10699477433664	30	11	0.426453569974865	0.645931303056392
PWY.621..sucrose.degradation.III..sucrose.invertase.	Groups	DY	0.48138589407657	0.597334728107079	30	26	0.427616101501529	0.646638982758409
PWY.5154..L.arginine.biosynthesis.III..via.N.acetyl.L.citrulline.	Groups	DY	-0.0692423335221126	0.086549261487107	30	12	0.430940718797611	0.65060855273016
ARGSYN.PWY..L.arginine.biosynthesis.I..via.L.ornithine.	Groups	DY	0.111245796159336	0.140735363116563	30	30	0.436409700920482	0.657797442230225
TRPSYN.PWY..L.tryptophan.biosynthesis	Groups	DY	-0.160766834847432	0.205625124273854	30	19	0.441368333232939	0.664195064573841
GLYCOLYSIS..glycolysis.I..from.glucose.6.phosphate.	Experiment	3	0.109980201038408	0.141230199775635	30	30	0.443168897647941	0.665797005269018
PWY.6282..palmitoleate.biosynthesis.I..from..5Z..dodec.5.enoate.	Groups	DY	0.543385976414986	0.700616762797828	30	20	0.444993320150066	0.665797005269018
PWY0.845..superpathway.of.pyridoxal.5..phosphate.biosynthesis.and.salvage	Experiment	2	-0.544220159957999	0.700019631978432	30	16	0.443918632438499	0.665797005269018
PWY4LZ.257..superpathway.of.fermentation..Chlamydomonas.reinhardtii.	Groups	DY	0.512572278160353	0.661332378141034	30	13	0.445296491696053	0.665797005269018
PWY.5667..CDP.diacylglycerol.biosynthesis.I	Experiment	2	-0.107636678152636	0.139518445018251	30	30	0.447373692692597	0.666758868916851
PWY0.1319..CDP.diacylglycerol.biosynthesis.II	Experiment	2	-0.107636678152636	0.139518445018251	30	30	0.447373692692597	0.666758868916851
SO4ASSIM.PWY..sulfate.reduction.I..assimilatory.	Groups	DY	0.394394734417879	0.512097569073915	30	9	0.448149356466057	0.666846242421492
FASYN.ELONG.PWY..fatty.acid.elongation....saturated	Groups	DY	0.530869170113107	0.690536572741744	30	20	0.4489526912272	0.666974445433381
PWY.6609..adenine.and.adenosine.salvage.III	Experiment	3	0.113314133643679	0.14805433066002	30	30	0.450952236156856	0.667811432525281
PWY.7664..oleate.biosynthesis.IV..anaerobic.	Groups	DY	0.533726380768928	0.697142140550164	30	20	0.450813708176786	0.667811432525281
PWY.5695..urate.biosynthesis.inosine.5..phosphate.degradation	Experiment	2	0.0968467597050041	0.127379138968497	30	19	0.453913313773464	0.67112779301959
PWY.6507..4.deoxy.L.threo.hex.4.enopyranuronate.degradation	Groups	DY	0.462185213079754	0.614631245918801	30	27	0.458821963033781	0.677308612097486
GLUCARDEG.PWY..D.glucarate.degradation.I	Experiment	3	-0.291503766754436	0.390621030550462	30	5	0.462206759402373	0.680146022538302
PWY.6859..all.trans.farnesol.biosynthesis	Groups	DY	0.35713186390113	0.478195314075517	30	10	0.46186526117491	0.680146022538302
PWY.922..mevalonate.pathway.I..eukaryotes.and.bacteria.	Groups	DY	0.349653115379106	0.470001284718885	30	10	0.463583072124086	0.681093613073302
PWY.4041...gamma..glutamyl.cycle	Experiment	2	0.35945759278915	0.484882829117181	30	28	0.465137868243321	0.682300027549351
FAO.PWY..fatty.acid..beta..oxidation.I	Groups	DY	0.248736656425806	0.337642414760019	30	11	0.467908671847357	0.683131969887036
PWY.7858...5Z..dodecenoate.biosynthesis.II	Groups	DY	0.402223558615686	0.54553420876	30	10	0.467540715169785	0.683131969887036
PWY0.1298..superpathway.of.pyrimidine.deoxyribonucleosides.degradation	Groups	DY	0.501198366091607	0.678247729465611	30	21	0.466550164476904	0.683131969887036
PWY.7391..isoprene.biosynthesis.II..engineered.	Groups	DY	0.348457303417685	0.480239286031912	30	10	0.474570531322996	0.691772091113458
DAPLYSINESYN.PWY..L.lysine.biosynthesis.I	Experiment	2	0.537081878080253	0.742068850192192	30	23	0.475673417445463	0.69229464510842
PWY.6305..putrescine.biosynthesis.IV	Experiment	2	0.52540640769534	0.727459064132639	30	11	0.476587980861234	0.69254190968898
FERMENTATION.PWY..mixed.acid.fermentation	Experiment	2	-0.346119014894707	0.482843469163793	30	27	0.479866480300747	0.693780407679575
PWY.2942..L.lysine.biosynthesis.III	Groups	DY	-0.0876289680213096	0.122593907020984	30	30	0.481107797222614	0.693780407679575
PWY.5910..superpathway.of.geranylgeranyldiphosphate.biosynthesis.I..via.mevalonate.	Groups	DY	0.33431621901181	0.467779422987429	30	10	0.481170282745511	0.693780407679575
PWY.5989..stearate.biosynthesis.II..bacteria.and.plants.	Groups	DY	0.486198650141843	0.677478122133023	30	20	0.479366211013373	0.693780407679575
PWY.6387..UDP.N.acetylmuramoyl.pentapeptide.biosynthesis.I..meso.diaminopimelate.containing.	Experiment	2	0.114818227128662	0.159809627441171	30	30	0.47887564630694	0.693780407679575
UDPNAGSYN.PWY..UDP.N.acetyl.D.glucosamine.biosynthesis.I	Groups	DY	-0.2618465473698	0.36842434106892	30	30	0.483585028530098	0.696182781010823
PWY.6470..peptidoglycan.biosynthesis.V...beta..lactam.resistance.	Experiment	2	-0.341948780141639	0.484645001099008	30	4	0.48673241532493	0.699630828828725
COA.PWY.1..superpathway.of.coenzyme.A.biosynthesis.III..mammals.	Groups	DY	0.0605299242953233	0.0862813006564997	30	11	0.489197524764183	0.701165401433328
PWY.5103..L.isoleucine.biosynthesis.III	Groups	DY	0.102318713664552	0.145885793916011	30	30	0.489307898419602	0.701165401433328
PWY.5941..glycogen.degradation.II	Groups	DY	0.0760605907842437	0.10966019088453	30	11	0.494082003785672	0.705974068272242
PWY.8187..L.arginine.degradation.XIII..reductive.Stickland.reaction.	Groups	DY	0.293899225073376	0.423827445551637	30	11	0.494181847790569	0.705974068272242
HOMOSER.METSYN.PWY..L.methionine.biosynthesis.I	Groups	DY	0.179333723924773	0.26005149224165	30	14	0.496549742898308	0.708268805054336
P441.PWY..superpathway.of.N.acetylneuraminate.degradation	Groups	DY	0.261661697435878	0.380356965543613	30	7	0.497584445360502	0.708657785888616
POLYAMSYN.PWY..superpathway.of.polyamine.biosynthesis.I	Groups	DY	0.227346042359625	0.332335312792391	30	12	0.499973073391934	0.710130368392949
PWY0.862...5Z..dodecenoate.biosynthesis.I	Groups	DY	0.310046017464103	0.453410518166423	30	10	0.500145582040195	0.710130368392949
PWY.7400..L.arginine.biosynthesis.IV..archaebacteria.	Groups	DY	0.0756552823395256	0.11161716037758	30	19	0.503879644834025	0.713254291774191
PWY.7851..coenzyme.A.biosynthesis.II..eukaryotic.	Groups	DY	0.0609104722883625	0.0897118552055505	30	11	0.503164834276584	0.713254291774191
ANAGLYCOLYSIS.PWY..glycolysis.III..from.glucose.	Groups	DY	-0.106449013573649	0.158175190387997	30	30	0.506897016836448	0.716434993401058
METSYN.PWY..L.homoserine.and.L.methionine.biosynthesis	Groups	DY	0.170983963625539	0.255500870306661	30	14	0.509260298062131	0.717594056360275
PWY.5005..biotin.biosynthesis.II	Groups	DY	0.440161922973771	0.6571065840136	30	10	0.50886020027895	0.717594056360275
HISTSYN.PWY..L.histidine.biosynthesis	Experiment	3	-0.150718381520566	0.226545645078341	30	30	0.511724550809018	0.719975540472598
PWY66.400..glycolysis.VI..metazoan.	Groups	DY	-0.0761628896600964	0.114980320497627	30	19	0.513544691838772	0.721444959833925
PWY.6609..adenine.and.adenosine.salvage.III	Experiment	2	0.105937199599828	0.160952026379806	30	30	0.516201506296114	0.724083560867852
PWY.7111..pyruvate.fermentation.to.isobutanol..engineered.	Groups	DY	0.152396939681628	0.232414185620649	30	30	0.517769763806156	0.725189578824888
PWY.7356..thiamine.diphosphate.salvage.IV..yeast.	Groups	DY	0.179238618663837	0.274569171199366	30	10	0.519616478826043	0.726167807236349
PWY66.409..superpathway.of.purine.nucleotide.salvage	Groups	DY	0.360414022540693	0.552656640491229	30	12	0.520029849053127	0.726167807236349
PWY.7388..octanoyl..acyl.carrier.protein..biosynthesis..mitochondria..yeast.	Groups	DY	-0.279378324780572	0.431430967202176	30	11	0.522945563039478	0.729144488195974
GLUCUROCAT.PWY..superpathway.of..beta..D.glucuronide.and.D.glucuronate.degradation	Experiment	2	-0.282640269286658	0.443784224801549	30	18	0.529766891993165	0.732070147925176
PEPTIDOGLYCANSYN.PWY..peptidoglycan.biosynthesis.I..meso.diaminopimelate.containing.	Experiment	2	0.10033961394266	0.157459721143546	30	30	0.529540451659451	0.732070147925176
PWY.5695..inosine.5..phosphate.degradation	Groups	DY	0.180718166570091	0.283656836884286	30	11	0.529629234184845	0.732070147925176
PWY.6608..guanosine.nucleotides.degradation.III	Experiment	2	0.291563404436377	0.454905348990192	30	30	0.52717639276552	0.732070147925176
PWY.7199..pyrimidine.deoxyribonucleosides.salvage	Groups	DY	0.13569434760118	0.211982491150221	30	30	0.527695487878538	0.732070147925176
PWY66.389..phytol.degradation	Experiment	3	-0.278594134913296	0.433825077898157	30	5	0.526378098156269	0.732070147925176
PWY.7117..C4.photosynthetic.carbon.assimilation.cycle..PEPCK.type	Experiment	3	0.320984326400094	0.505811186869448	30	20	0.531238630219848	0.73301472715795
PWY.6737..starch.degradation.V	Experiment	2	0.104998603051833	0.166354119225241	30	19	0.533435953486078	0.734956202580819
PWY.5981..CDP.diacylglycerol.biosynthesis.III	Groups	DY	0.0596793919209444	0.0950274096547277	30	11	0.535466831787269	0.735574820623575
PYRIDNUCSYN.PWY..NAD.de.novo.biosynthesis.I..from.aspartate.	Groups	DY	0.0635665257479317	0.101180827214074	30	11	0.53532249887012	0.735574820623575
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.	Groups	DY	-0.172246506755148	0.274940608190646	30	30	0.536458334648472	0.735849928057639
GLUCARDEG.PWY..D.glucarate.degradation.I	Groups	DY	0.205986689243716	0.334507865835903	30	5	0.543386571448892	0.742295635166737
PWY.7357..thiamin.formation.from.pyrithiamine.and.oxythiamine..yeast.	Groups	DY	0.118765850502615	0.192827901370466	30	19	0.543304653100927	0.742295635166737
PWY0.1477..ethanolamine.utilization	Groups	DY	0.275140192684795	0.446992986312433	30	10	0.543551965105965	0.742295635166737
PWY.5384..sucrose.degradation.IV..sucrose.phosphorylase.	Groups	DY	0.416761797051932	0.681094169470651	30	23	0.545917851552777	0.744433433935605
P42.PWY..incomplete.reductive.TCA.cycle	Groups	DY	0.219256183975343	0.35955538293843	30	11	0.547288479823876	0.745186825415421
PWY.6749..CMP.legionaminate.biosynthesis.I	Groups	DY	0.0937109523622201	0.153978873434007	30	10	0.548072890950697	0.745186825415421
PWY0.1241..ADP.L.glycero..beta..D.manno.heptose.biosynthesis	Experiment	2	-0.307429131145579	0.507893012395689	30	25	0.550225174301433	0.745932087609814
RHAMCAT.PWY..L.rhamnose.degradation.I	Groups	DY	0.19848496678491	0.327805636762606	30	30	0.550098945755825	0.745932087609814
P161.PWY..acetylene.degradation..anaerobic.	Groups	DY	0.228808833852463	0.380476707626852	30	9	0.552798611991554	0.748329998765859
NONOXIPENT.PWY..pentose.phosphate.pathway..non.oxidative.branch..I	Groups	DY	0.0657706702583206	0.111114984951252	30	11	0.559019690586065	0.755651616635233
BRANCHED.CHAIN.AA.SYN.PWY..superpathway.of.branched.chain.amino.acid.biosynthesis	Groups	DY	0.0631008746386324	0.107061301605933	30	11	0.560686649871513	0.756804912018153
P161.PWY..acetylene.degradation	Groups	DY	0.275522903747756	0.470375667793242	30	6	0.563093521794204	0.758952138070449
GLYCOGENSYNTH.PWY..glycogen.biosynthesis.I..from.ADP.D.Glucose.	Groups	DY	-0.118820406624046	0.205475849868476	30	30	0.568057738866288	0.762364738148996
PWY.5659..GDP.mannose.biosynthesis	Groups	DY	-0.25568400267192	0.441215773990966	30	30	0.567240497649706	0.762364738148996
PWY.6895..superpathway.of.thiamin.diphosphate.biosynthesis.II	Groups	DY	0.113576354703277	0.196421089642021	30	4	0.568084691975542	0.762364738148996
ILEUSYN.PWY..L.isoleucine.biosynthesis.I..from.threonine.	Groups	DY	0.06612459616523	0.11493054829412	30	30	0.570004961137764	0.762740451594418
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	Experiment	3	-0.24798370647841	0.430259769519915	30	29	0.569329555125547	0.762740451594418
FUC.RHAMCAT.PWY..superpathway.of.fucose.and.rhamnose.degradation	Groups	DY	0.227634006236952	0.399030717362406	30	12	0.573258304566414	0.762876851287171
PWY.6588..pyruvate.fermentation.to.acetone	Groups	DY	0.294589301009529	0.516575803400542	30	6	0.573388084999712	0.762876851287171
PWY.6891..thiazole.biosynthesis.II..Bacillus.	Groups	DY	0.119543997323912	0.209617450042813	30	4	0.573372792192379	0.762876851287171
PWY.7977..L.methionine.biosynthesis.IV	Groups	DY	0.110202809287203	0.192875749088003	30	11	0.572657531624116	0.762876851287171
PWY.5189..tetrapyrrole.biosynthesis.II..from.glycine.	Groups	DY	-0.164782836774906	0.291303004885628	30	5	0.576464508017124	0.765874274937036
GLYOXYLATE.BYPASS..glyoxylate.cycle	Groups	DY	-0.132120173376714	0.234334403172787	30	7	0.57771441228979	0.766439947830963
POLYAMINSYN3.PWY..superpathway.of.polyamine.biosynthesis.II	Groups	DY	-0.101294531283351	0.180577618132267	30	4	0.5796362196048	0.766801826788711
SO4ASSIM.PWY..assimilatory.sulfate.reduction.I	Groups	DY	0.156773206273741	0.279165122050369	30	9	0.579212093620256	0.766801826788711
ARGORNPROST.PWY..arginine..ornithine.and.proline.interconversion	Groups	DY	-0.0851731573902079	0.153208505285641	30	5	0.583011882535697	0.769771492152145
COA.PWY..coenzyme.A.biosynthesis.I..prokaryotic.	Groups	DY	0.0770144980448189	0.138764611445992	30	11	0.583637734402862	0.769771492152145
PWY.6630..superpathway.of.L.tyrosine.biosynthesis	Groups	DY	0.284110433596487	0.512905382473081	30	13	0.584364165010123	0.769771492152145
PWY.5265..peptidoglycan.biosynthesis.II..staphylococci.	Groups	DY	0.0998164494394882	0.182025605644984	30	11	0.588119466100089	0.772966339753599
PWY.6385..peptidoglycan.biosynthesis.III..mycobacteria.	Experiment	2	-0.0590919095515917	0.107856792221847	30	30	0.588451794134998	0.772966339753599
PWY0.301..L.ascorbate.degradation.I..bacterial..anaerobic.	Groups	DY	0.233947978773355	0.429957501828127	30	9	0.590995853522254	0.775213178809163
THISYNARA.PWY..superpathway.of.thiamin.diphosphate.biosynthesis.III..eukaryotes.	Groups	DY	-0.0846970593893465	0.157637660095412	30	19	0.595636563434671	0.780200005625695
PANTOSYN.PWY..superpathway.of.coenzyme.A.biosynthesis.I..bacteria.	Groups	DY	0.0906128466543305	0.169105824853475	30	11	0.596627091274403	0.780398305042468
ARGSYNBSUB.PWY..L.arginine.biosynthesis.II..acetyl.cycle.	Groups	DY	0.0747209191164136	0.140100564943416	30	30	0.598329892496331	0.780765538264949
HEME.BIOSYNTHESIS.II..heme.biosynthesis.I..aerobic.	Groups	DY	0.147375364922482	0.276521814009641	30	7	0.598586912669794	0.780765538264949
PWY.3001..superpathway.of.L.isoleucine.biosynthesis.I	Experiment	2	-0.241781189710839	0.467741682835077	30	29	0.609587264953011	0.793518584320032
PWY.6630..superpathway.of.L.tyrosine.biosynthesis	Experiment	2	-0.336115025827049	0.651121261872293	30	13	0.610070739557874	0.793518584320032
X1CMET2.PWY..folate.transformations.III..E..coli.	Groups	DY	0.0789447646296908	0.153981073990058	30	11	0.61249572538351	0.794450522463967
HISDEG.PWY..L.histidine.degradation.I	Groups	DY	-0.260959398621244	0.508518954244595	30	24	0.612161844713387	0.794450522463967
PWY.8178..pentose.phosphate.pathway..non.oxidative.branch..II	Groups	DY	0.0466378500952939	0.0913132925983628	30	11	0.613838890277911	0.795083799385038
CENTFERM.PWY..pyruvate.fermentation.to.butanoate	Groups	DY	0.298549454036541	0.593247936098165	30	20	0.619028506988819	0.79897308840284
POLYISOPRENSYN.PWY..polyisoprenoid.biosynthesis..E..coli.	Experiment	2	-0.350197438881264	0.698324590165163	30	12	0.62025162224852	0.79897308840284
PWY.5188..tetrapyrrole.biosynthesis.I..from.glutamate.	Experiment	2	-0.175019395976707	0.349030604595818	30	30	0.620278032071882	0.79897308840284
PWY.5973..cis.vaccenate.biosynthesis	Groups	DY	-0.0972358282400763	0.193222492227524	30	30	0.619037671175745	0.79897308840284
